system:index,NDWI,NDWI_1,NDWI_10,NDWI_11,NDWI_12,NDWI_13,NDWI_14,NDWI_15,NDWI_16,NDWI_17,NDWI_18,NDWI_19,NDWI_2,NDWI_20,NDWI_21,NDWI_22,NDWI_23,NDWI_24,NDWI_25,NDWI_26,NDWI_27,NDWI_28,NDWI_29,NDWI_3,NDWI_30,NDWI_31,NDWI_32,NDWI_4,NDWI_5,NDWI_6,NDWI_7,NDWI_8,NDWI_9,.geo
000000000000000000d1_0,-0.51170045,-0.07434053,-0.54685175,-0.08869179,-0.6334661,-0.48008752,-0.501836,-0.34644195,0.31543624,-0.5007072,-0.5042118,-0.48655504,-0.38110748,-0.55517536,-0.18021202,-0.45281965,-0.4439371,-0.5517847,-0.5824801,-0.5986622,-0.5318529,-0.6138433,-0.40053618,-0.54235536,-0.6902655,-0.50605583,-0.43632254,-0.5303495,-0.473,-0.52300245,-0.08408578,-0.4908648,-0.40988967,
000000000000000000d2_0,-0.38512397,0.12209302,-0.41732284,0.25581396,-0.6034115,-0.56401384,-0.4303709,-0.38170055,-0.21460843,-0.46237865,-0.4732906,-0.53083575,-0.23033708,-0.56657225,-0.278481,-0.40881357,-0.44377163,0.07285897,-0.35324165,-0.56875896,-0.5288423,-0.66476464,-0.32448733,-0.49382716,-0.67026,-0.48092425,-0.6450677,-0.48686245,-0.41710913,-0.45153666,-0.09074187,-0.47486034,-0.29631978,
000000000000000000d3_0,-0.2849741,0.15243343,-0.25,-0.21293199,-0.46153846,-0.4181818,-0.3859964,-0.30743244,0.36708862,-0.45931283,-0.3892857,-0.43238539,-0.1388889,-0.46160963,-0.46326837,-0.37456077,-0.46261215,-0.3542601,-0.3841642,-0.43554008,-0.45747125,-0.7240039,-0.28604832,-0.030303031,-0.66694283,-0.4860681,-0.58308154,-0.4082397,-0.26784545,-0.2540193,-0.18065068,-0.30105263,-0.25183374,
000000000000000000d4_0,-0.50392157,-0.5925926,-0.5754505,-0.52718896,-0.49835795,-0.520564,-0.52124256,-0.51184344,-0.5324246,-0.28226528,-0.42035207,-0.29080674,-0.38845554,-0.6071871,-0.57296467,-0.49585253,-0.5234216,-0.52136755,-0.5011743,-0.5468616,-0.55280465,-0.73673034,-0.46836597,-0.55575866,-0.69978404,-0.5477855,-0.5434995,-0.4234234,-0.59540635,-0.53744704,-0.40655908,-0.54347825,-0.48715982,
000000000000000000d5_0,-0.39492753,-0.48982784,-0.49532712,0.2406577,-0.3902439,-0.5402597,-0.19473396,-0.37423313,-0.38782609,-0.4527439,-0.41661686,-0.35820895,-0.044925123,-0.47591242,-0.52519596,-0.4189526,-0.3988116,0.006518082,-0.34128705,-0.55627906,-0.518931,-0.7026379,-0.51967216,-0.34533185,-0.63830984,-0.6383812,-0.6300716,-0.38308457,-0.42920598,-0.41166666,-0.3407778,-0.4028369,-0.49815497,
000000000000000000d6_0,-0.35158816,-0.31808037,-0.5062689,-0.32374102,-0.5973353,-0.41727367,-0.43130726,0.45806453,-0.4293381,-0.28192663,-0.4681385,-0.54933006,-0.27204782,-0.5901948,-0.34612432,-0.43618393,-0.4147813,-0.062052507,-0.49888343,-0.56795865,-0.52216125,-0.7051282,-0.65349543,-0.47182116,-0.64777577,-0.50211763,-0.61985475,-0.2645779,-0.5194124,-0.46967256,-0.4060823,-0.43638623,-0.42111415,
000000000000000000d7_0,-0.30195177,-0.097457625,-0.3054248,-0.2140411,-0.42153847,-0.29759705,-0.3968254,-0.2641129,-0.40842912,-0.25147286,-0.3544797,-0.48239148,-0.13957597,-0.4718543,-0.4789644,-0.36633664,-0.47795165,-0.3607306,-0.40562248,-0.4486692,-0.5595345,-0.70649105,-0.6133464,-0.27860695,-0.6660517,-0.43926555,-0.5752483,-0.26752073,-0.35028902,-0.36363637,-0.36765888,-0.28608027,-0.42807627,
000000000000000000d8_0,-0.50608385,-0.40123233,-0.4978044,-0.27070594,-0.4938811,-0.5186885,-0.45925927,0.8974359,-0.3516024,-0.2881356,-0.49155813,-0.38111717,-0.08494281,-0.28748807,-0.59113574,-0.43779343,-0.40273395,-0.084333986,-0.40976265,-0.6152174,-0.6394892,-0.69491524,-0.33783785,-0.5161588,-0.59706473,-0.4891486,-0.66803277,-0.56947505,-0.52796054,-0.4637327,-0.3388515,-0.44538835,-0.47158405,
000000000000000000d9_0,-0.06873065,-0.56479216,-0.47469324,-0.47907948,-0.6199095,-0.34406346,-0.44847327,-0.5555556,-0.4663097,-0.4117276,-0.5440152,-0.36812252,-0.21174765,-0.4559764,-0.6079228,-0.46577778,-0.58735263,-0.506202,-0.32132384,-0.58215964,-0.61991435,-0.71497875,-0.46893203,-0.52003646,-0.29805014,0.2582616,-0.5221546,-0.52991456,-0.5084746,-0.5379024,-0.39289558,-0.4964266,-0.48715717,
000000000000000000da_0,-0.120589785,-0.62106174,-0.521181,-0.5368073,-0.63123125,-0.54541814,-0.47122738,-0.57592094,-0.32032636,-0.5329228,-0.4634998,-0.42143905,-0.31107324,-0.41201264,-0.6039604,-0.507365,-0.5854617,-0.010732263,-0.35640413,-0.6265912,-0.49847794,-0.7008114,-0.45091373,-0.5714286,-0.5871505,0.23866716,-0.6636726,-0.56912553,-0.49674055,-0.5039189,-0.33696923,-0.5681282,-0.5286114,
000000000000000000db_0,-0.5678435,-0.6176,-0.5902828,-0.5257885,-0.49841473,-0.5411682,-0.48678488,-0.40345368,-0.41568914,-0.5101306,-0.5582979,-0.43548387,-0.66399246,-0.42956764,-0.5997783,-0.5340638,-0.44902584,-0.041724138,-0.5129803,-0.64903545,-0.54594594,-0.71638143,-0.46036917,-0.5696921,-0.65497077,0.22477281,-0.66602933,-0.68557394,-0.5595831,-0.5632689,-0.4052724,-0.5635148,-0.56951594,
000000000000000000dc_0,-0.43548387,-0.5915066,-0.39037433,0.07913669,-0.50567263,-0.5530086,-0.4352604,-0.49734512,-0.40774676,-0.39429408,-0.55521935,-0.4608905,-0.51145834,-0.34530938,-0.21307647,-0.43574417,-0.4120414,-0.43718594,-0.43209878,-0.627907,-0.6411683,-0.7040573,-0.41587764,-0.46455833,-0.59620255,0.23876509,-0.3477765,-0.53466666,-0.4741036,-0.46189025,-0.40567446,-0.3781764,-0.50514215,
000000000000000000dd_0,-0.57069045,-0.61904764,-0.55345166,-0.52723914,-0.66853935,-0.35604396,-0.48510483,-0.41184574,-0.40133038,-0.5088458,-0.5295037,-0.47261485,-0.5294668,-0.5081822,-0.49285713,-0.50961536,-0.4986979,-0.038803067,-0.56455696,-0.5982906,-0.64108485,-0.7208481,-0.45948568,-0.5178648,-0.650077,0.25320557,-0.5937193,-0.6693505,-0.46200344,-0.42496493,-0.43171,-0.4598691,-0.5111421,
000000000000000000de_0,-0.2,0.029850746,-0.5214145,-0.30207586,-0.33456153,-0.47231716,-0.38389367,-0.39987972,-0.25438294,-0.41561988,-0.36421725,-0.34247565,-0.42240325,-0.094916105,-0.13845783,-0.36535162,-0.5261628,-0.4593254,-0.48371336,-0.51626897,-0.4148148,-0.6792079,-0.4547414,-0.37073937,-0.65743357,0.29254988,-0.61012655,-0.504363,-0.44643962,-0.12771203,-0.39205527,-0.45476332,-0.47790697,
000000000000000000df_0,0.3169643,-0.112021856,0.26881722,0.25679758,0.07079646,0.019607844,0.03255814,-0.002915452,-0.17960784,-0.123809524,0.07255521,-0.03561644,-0.026004728,-0.07116105,-0.14478114,-0.15486726,-0.10144927,-0.084821425,-0.24938272,-0.10769231,-0.4032258,-0.625498,-0.18596491,0.017621145,-0.5252525,-0.46226415,-0.3104435,0.26810175,-0.113513514,0.15107913,-0.07042254,-0.1255814,0.17977528,
000000000000000000e0_0,-0.2991453,-0.4125874,-0.2902507,-0.04347826,-0.05202312,-0.30612245,-0.33977902,-0.3740458,-0.3155416,-0.3563403,-0.20237087,-0.27583936,-0.13390557,-0.24924012,-0.2854641,-0.33908045,-0.24598931,-0.2512503,-0.51724136,-0.32844037,-0.48895293,-0.48682016,-0.42824602,-0.30474335,-0.3564815,0.30185938,-0.43804035,-0.32885906,-0.5023474,-0.35222673,-0.38626227,-0.43913436,-0.4256757,
000000000000000000e1_0,-0.2708907,-0.30430222,-0.39119172,-0.07366424,-0.464145,-0.4715909,-0.24226254,-0.32326284,-0.29439965,-0.38534278,-0.37275985,-0.44323283,-0.24660768,-0.39950982,-0.3305013,-0.33669865,-0.43451864,-0.2755102,-0.49176237,-0.30499467,-0.55041516,-0.49573034,-0.3618123,-0.19130845,-0.34432766,-0.6056955,-0.5217794,-0.35439664,-0.3370242,-0.32832617,-0.34267515,-0.23754789,-0.388102,
000000000000000000e2_0,-0.42427093,-0.02017614,-0.44459045,-0.09042755,-0.56792146,-0.5766148,-0.43017176,-0.47319934,-0.3909091,-0.5406219,-0.46110386,-0.52030945,-0.22110553,-0.4613538,-0.23239437,-0.39558232,-0.3298647,-0.26959154,-0.49148694,-0.5777884,-0.42269504,-0.60414433,-0.42525092,-0.57204485,-0.49285713,0.34474105,-0.49472892,-0.40092167,-0.43556085,-0.5144566,-0.44435146,-0.5290135,-0.5223587,
000000000000000000e3_0,-0.46539378,-0.2464551,-0.5146443,0.036192365,-0.54768044,-0.3777905,-0.32954186,-0.3955675,-0.34805003,-0.40168244,-0.30378202,-0.26409495,-0.16709892,-0.4813278,-0.5635005,-0.3818722,-0.46829498,-0.33936068,-0.53532934,-0.5787458,-0.43213728,-0.35864297,-0.42436728,-0.5805353,-0.3996584,-0.6091102,-0.6215506,-0.46124196,-0.2837838,-0.47076553,-0.4508268,-0.44769084,-0.49453977,
000000000000000000e4_0,-0.44140422,-0.24684015,-0.4790264,0.145686,-0.55681324,-0.45370758,-0.30592886,-0.42278683,-0.4691169,-0.47211042,-0.33988884,-0.19347319,-0.18692373,-0.50123155,-0.32991454,-0.39418253,-0.33786407,-0.16302833,-0.47898164,-0.5445117,-0.56152123,-0.65207875,-0.35735038,-0.46192467,-0.45391303,0.28737703,-0.49839228,-0.48563612,-0.54528654,-0.51270926,-0.412529,-0.53807104,-0.49109414,
000000000000000000e5_0,-0.13523132,-0.13051642,-0.06048387,-0.02631579,-0.30054644,-0.3381793,-0.05601775,-0.18497914,-0.27841341,-0.28452578,-0.38723403,-0.21706587,-0.039044555,-0.3264887,-0.3618211,-0.24114442,-0.34018266,-0.2652296,-0.31363636,-0.44578314,-0.43253797,-0.4137623,-0.25919732,-0.20344828,-0.4748544,0.34780923,-0.30510315,-0.14371258,-0.47975707,-0.22380336,-0.32034385,-0.27894738,-0.24193548,
000000000000000000e6_0,-0.38662487,-0.4877193,-0.47244465,-0.31955484,-0.553808,-0.5346535,-0.41808474,-0.30538923,-0.3579952,-0.47406957,-0.33511826,-0.3859008,-0.27368027,-0.3867632,-0.5014006,-0.32676056,-0.43462896,-0.2266058,-0.43343467,-0.33789244,-0.44002697,-0.5126643,-0.3691508,-0.4314721,-0.40798342,-0.6358339,-0.5631542,-0.4212921,-0.51598173,-0.1526575,-0.37565038,-0.14972274,-0.4876791,
000000000000000000e7_0,-0.40006608,-0.21007721,-0.4102159,-0.29297596,-0.54769737,-0.44268292,-0.35063502,-0.28633663,-0.31332794,-0.4230128,-0.34793597,-0.3629469,-0.19936457,-0.4013875,-0.49370277,-0.3542914,-0.38104448,-0.4309291,-0.5065886,-0.50429183,-0.49135387,-0.5592942,-0.38520548,-0.5165468,-0.38500252,0.29357597,-0.55582625,-0.41492864,-0.5049245,-0.14133738,-0.31053203,-0.5114978,-0.41091388,
000000000000000000e8_0,-0.31707317,-0.21026371,-0.31268436,0.07549669,-0.56675065,-0.45111898,-0.23452485,-0.33284187,-0.37535816,-0.3502627,-0.2825485,-0.082474224,-0.11042403,-0.38410595,-0.5005701,-0.30379745,-0.41290322,-0.3583691,-0.478738,-0.49301827,-0.44308808,-0.6870163,-0.27259147,-0.28983688,-0.6353514,0.2937081,-0.5279503,-0.33734939,-0.53118575,-0.32474226,-0.28922093,-0.24959217,-0.42408377,
000000000000000000e9_0,-0.45004344,-0.32489172,-0.48835275,-0.23320703,-0.51057404,-0.5438067,-0.39933258,-0.41941,-0.39212006,-0.5324798,-0.39969015,-0.38856477,-0.45330608,-0.50590765,-0.46892655,-0.3099446,-0.4693671,-0.42059672,-0.47826087,-0.27596438,-0.5871511,-0.6991331,-0.4468817,-0.58957386,-0.49483648,0.24768454,-0.51527095,-0.46476817,-0.53718024,-0.003683995,-0.3531218,-0.41014975,-0.5035731,
000000000000000000ea_0,-0.38537657,-0.27802536,-0.44629213,-0.33544123,-0.48446602,-0.41112986,-0.14773728,0.9059829,-0.39903212,-0.4767677,-0.33390608,-0.45121393,-0.18695652,-0.4650967,-0.51385295,-0.3792651,-0.4189022,-0.16960149,-0.5,-0.50697327,-0.5868436,-0.67904055,-0.36774513,-0.53821987,-0.6348002,0.27526554,-0.48401827,-0.30598775,-0.4707483,-0.141527,-0.3286432,-0.38428137,-0.46959633,
000000000000000000eb_0,-0.34078947,-0.17724867,-0.32833022,0.20905459,-0.4878361,-0.3617021,-0.3257143,-0.3403694,-0.23574947,-0.38701725,-0.36151856,-0.45900384,-0.40435177,-0.30479234,-0.10350382,-0.37161717,-0.47158813,-0.39443156,-0.42145014,-0.5009772,-0.54957986,-0.68705034,-0.4381408,-0.32223544,-0.63706565,-0.44578314,-0.66156465,-0.32853717,-0.3955095,-0.06901615,-0.29992944,-0.40902022,-0.33628318,
000000000000000000ec_0,-0.4853903,-0.06421499,-0.5442834,-0.39221558,-0.52380955,-0.43248108,-0.5078125,-0.4143753,-0.47607654,-0.51785713,-0.41944742,-0.551263,-0.42938775,-0.40113708,-0.6172064,-0.47943926,-0.49039814,-0.056339923,-0.28498372,-0.5769483,-0.54111767,-0.7046895,-0.4358063,-0.50731057,-0.4490972,-0.4454906,-0.40523642,-0.4917687,-0.38142908,-0.5012658,-0.31845596,-0.4283298,-0.5168539,
000000000000000000ed_0,-0.27974784,-0.5262411,-0.35166425,-0.27992958,-0.24644946,-0.47663552,-0.2491951,0.9166667,-0.34092432,-0.37072855,-0.30380356,-0.47208822,-0.3661757,-0.37287065,-0.5416406,-0.37748346,-0.4197237,-0.043911554,-0.4423182,-0.47527242,-0.53958946,-0.6848485,-0.34349355,-0.39772728,-0.44755578,-0.35774648,-0.5561606,-0.39609236,-0.48453608,-0.20675105,-0.2676604,-0.35519803,-0.2536974,
000000000000000000ee_0,-0.43899146,-0.5453828,-0.36276174,-0.4384401,-0.5625,-0.53536975,-0.44500846,-0.38594803,-0.39939487,-0.49229953,-0.3121525,-0.30898023,-0.37398374,-0.54401153,-0.5749855,-0.37284386,-0.43942133,-0.42857143,-0.46096468,-0.47932962,-0.572327,-0.68245494,-0.42193025,-0.46173868,-0.58046836,-0.62826717,-0.6482165,-0.41370928,-0.49355057,-0.5092937,-0.16385135,-0.41721854,-0.3801768,
000000000000000000ef_0,-0.32030585,-0.59227055,-0.43197435,-0.4269251,-0.5758052,-0.5706737,-0.42876166,-0.35299715,-0.32522997,-0.51357734,-0.2972477,-0.53435546,-0.27787456,-0.1184466,-0.5548352,-0.41679707,-0.435978,-0.46546546,-0.48756,-0.5505319,-0.42042756,-0.6981132,-0.4927235,-0.48352242,-0.43976387,-0.6232877,-0.65697676,-0.38763577,-0.5,-0.5111663,-0.115727,-0.45422116,-0.5022742,
000000000000000000f0_0,-0.44509152,-0.4872542,-0.526698,-0.5156002,-0.4338327,-0.2976777,-0.43576452,-0.38180155,-0.39961758,-0.037295666,-0.48087665,-0.5373808,-0.13450795,-0.6038136,-0.34487733,-0.47237432,-0.45045045,-0.16122234,-0.5512048,-0.5360556,-0.6387795,-0.70558375,-0.44789255,-0.4761484,-0.49365804,-0.6433735,-0.39196455,-0.56654346,-0.56294537,-0.4754452,-0.17215286,-0.44050103,-0.5053381,
000000000000000000f1_0,-0.26714286,-0.32210526,-0.39783785,-0.43131867,-0.32846716,-0.46242264,-0.3591005,-0.33371958,-0.33772343,-0.28976035,-0.4181818,-0.49737608,0.020487804,-0.26311815,-0.4062335,-0.2864462,-0.32415518,-0.4449117,-0.43683589,-0.51775485,-0.51433694,-0.6569848,-0.3914787,-0.36763865,-0.4138523,-0.5736767,-0.6274378,-0.464,-0.44813278,-0.37879455,-0.14030819,-0.33478576,-0.34135473,
000000000000000000f2_0,-0.49290982,-0.3943355,-0.4953042,-0.5505526,-0.5760126,-0.42380106,-0.51380044,-0.3971944,-0.46396396,-0.46861926,-0.4500427,-0.5977778,-0.24704674,-0.599317,-0.66626793,-0.38981703,-0.4612326,-0.5596107,-0.5138237,-0.58685446,-0.548718,-0.6902357,-0.45201668,-0.15430267,-0.3679769,-0.63531446,-0.2475804,-0.57941836,-0.56031126,-0.4629718,-0.123815745,-0.47517216,-0.55016184,
000000000000000000f3_0,-0.41346908,-0.2630814,-0.48491156,-0.20803571,-0.4439872,-0.60829777,-0.4396773,-0.41170916,-0.2964657,-0.507262,-0.44145787,-0.40131578,-0.21582417,0.02872592,-0.51544714,-0.43202904,-0.47512552,-0.5051998,-0.5330275,-0.36309126,-0.4801444,-0.66868687,-0.46164447,-0.16996384,-0.1291743,-0.61272216,-0.6594872,-0.5203366,-0.5373913,-0.5111663,-0.14256757,-0.43359557,-0.3715905,
000000000000000000f4_0,-0.46185958,-0.28717047,-0.5154415,-0.21341304,-0.42376372,-0.52309984,-0.4764729,-0.3108911,-0.5388379,-0.4950386,-0.44379196,-0.38915095,-0.23827533,-0.031098546,-0.4334957,-0.44169036,-0.45259774,-0.51626766,-0.5043817,-0.60190475,-0.66696835,-0.6851852,-0.42079806,-0.48890942,-0.21172795,-0.323761,-0.489426,-0.20977917,-0.5762082,-0.5706941,-0.16827439,-0.47030878,-0.5305343,
000000000000000000f5_0,-0.45761168,-0.28982866,-0.5535787,-0.12883435,-0.45659527,-0.35362998,-0.4362573,-0.1414743,-0.42627883,-0.33253446,-0.439441,-0.05671099,-0.23760933,-0.0677005,-0.33845615,-0.3643003,-0.48048452,-0.5068836,-0.48170468,-0.4409504,-0.34447867,-0.62675583,-0.45148426,-0.5026978,-0.63923335,-0.6232839,-0.41935483,-0.55422795,-0.52401054,-0.15918367,-0.1667761,-0.44637948,-0.50737303,
000000000000000000f6_0,-0.38911176,-0.33782384,-0.45325923,-0.43537414,-0.3635848,-0.5897821,-0.45904762,-0.46893394,-0.4386351,-0.3838732,-0.44389027,-0.35442358,-0.43848237,-0.44200626,-0.5657347,-0.39157373,-0.476626,-0.46596858,-0.20671141,-0.39957538,-0.6219597,-0.70642203,-0.59962404,-0.47796988,-0.6727702,-0.654398,-0.61993426,-0.55401236,-0.507732,-0.44781145,-0.40031898,-0.40207204,-0.4433798,
000000000000000000f7_0,-0.30380732,-0.19547455,-0.35441527,-0.3897281,-0.55932206,-0.4730769,-0.40589568,-0.45081267,-0.42025742,-0.4819672,-0.5257099,-0.26666668,-0.5092937,-0.4534084,-0.46423358,-0.30754098,-0.3802817,-0.4724541,-0.5866142,-0.51631206,-0.62225705,-0.5974026,-0.62401056,-0.35224915,-0.63359886,-0.64535767,-0.526935,-0.3246154,-0.45726871,-0.27262378,-0.31785944,-0.30947897,-0.35855448,
000000000000000000f8_0,-0.1816092,-0.17195326,-0.2784053,-0.08494209,-0.23212537,-0.46518987,-0.35008103,-0.40342858,-0.23283581,-0.4916986,-0.28369704,-0.20692141,-0.36980882,-0.49309912,-0.36984536,-0.28014505,-0.44738463,-0.42895442,-0.49473685,-0.41879413,-0.45125347,-0.69165486,-0.5964772,-0.37100068,-0.6502242,-0.5968689,-0.6007581,-0.36207792,-0.48199233,-0.4164306,-0.32326698,-0.24749164,-0.4205987,
000000000000000000f9_0,-0.35497168,-0.26375547,-0.4236038,-0.41762805,-0.6467818,-0.5712575,-0.4012158,-0.5042541,-0.4520548,-0.4860681,-0.42806184,-0.41885966,-0.045083728,-0.48565468,-0.5083732,-0.35380384,-0.43704474,-0.2982456,-0.5948645,-0.41114274,-0.65679675,-0.69548386,-0.5092461,-0.43022645,-0.657179,-0.62369794,-0.620211,-0.48330766,-0.49705535,-0.3489736,-0.36402115,-0.61649215,-0.38850346,
000000000000000000fa_0,-0.4587566,-0.3393191,-0.4487407,-0.54685175,-0.5234306,-0.50959486,-0.38916257,-0.5541195,-0.36101934,-0.43425077,-0.47841567,-0.5580762,-0.5893965,-0.430853,-0.5625,-0.34246576,-0.47998503,-0.3644315,-0.48366606,-0.5910478,-0.6050354,-0.7168327,-0.5944868,-0.3435514,-0.6309835,-0.6595331,-0.59788823,-0.42336082,-0.54269975,-0.59978306,-0.3868432,-0.53945667,-0.49884847,
000000000000000000fb_0,-0.44726303,-0.28990752,-0.454367,-0.522352,-0.4726477,-0.50569993,-0.31206658,-0.37901917,-0.47136563,-0.49484962,-0.25331724,-0.2702366,0.085875705,-0.40504938,-0.58524424,-0.34968877,-0.5059798,-0.46421662,-0.42030847,-0.47764313,-0.7041357,-0.71251935,-0.61858374,-0.5734015,-0.6944291,-0.63894325,-0.63598543,-0.36608186,-0.53077817,-0.46033168,-0.24585988,-0.36579427,-0.4855792,
000000000000000000fc_0,-0.33653846,-0.21125503,-0.31822473,-0.3900383,-0.46124032,-0.46215326,-0.46328437,-0.51819324,-0.4437144,-0.47822338,-0.42332742,-0.44162437,0.18446602,-0.43327975,-0.5452992,-0.3447236,-0.47775802,-0.45388788,-0.60312355,-0.41965678,-0.63622046,-0.6507937,-0.5041225,-0.4178375,-0.67643744,-0.6378646,-0.66538674,-0.37163815,-0.53550863,-0.3764045,-0.40554157,-0.38395852,-0.5296152,
000000000000000000fd_0,-0.41752097,-0.28990752,-0.29191843,-0.44403893,-0.45728642,-0.6106383,-0.43719912,-0.42419824,-0.38038,-0.55803347,-0.28673837,-0.4151436,-0.24771883,-0.3878014,-0.6389549,-0.42141864,-0.48835126,-0.5385385,-0.6121563,-0.5455455,-0.6517702,-0.68775874,-0.34866282,-0.3170189,-0.642015,-0.45776567,-0.5646192,-0.37224668,-0.5528282,-0.30983052,-0.38518825,-0.39778534,-0.5066042,
000000000000000000fe_0,-0.35986915,-0.24345213,-0.41184387,-0.41397154,-0.33219472,-0.57451785,-0.43117595,-0.39355582,-0.37575352,-0.5994978,-0.3944851,-0.28149372,-0.16859813,-0.37599254,-0.5743671,-0.34398404,-0.2704243,-0.49295774,-0.513571,-0.53931886,-0.51878613,-0.68871593,-0.6295884,-0.3946065,-0.6147211,-0.5974478,-0.5856531,-0.2979763,-0.5415325,-0.51408064,-0.3353145,-0.37408036,-0.53362733,
000000000000000000ff_0,-0.36469397,-0.25722757,-0.27976626,-0.44756097,-0.3617626,-0.48053136,-0.47743967,-0.51552165,-0.3888663,-0.44755244,-0.5102654,-0.40155038,-0.18998943,-0.3808,-0.5507175,-0.33708286,-0.4387665,-0.36842105,-0.5555556,-0.5830078,-0.5675325,-0.53267974,-0.6397163,-0.41309467,-0.6314472,-0.3039615,-0.60132575,-0.32801065,-0.5950645,-0.57308096,-0.33304757,-0.39235413,-0.53583616,
00000000000000000100_0,-0.41950536,0.013225992,-0.48298678,-0.4445652,-0.30380407,-0.5699622,-0.33840305,-0.48839608,-0.37650478,-0.2993197,-0.24074075,-0.4015826,-0.2240216,-0.46003553,-0.5966387,-0.36323267,-0.3998203,-0.34772182,-0.49352518,-0.5410226,-0.6491422,-0.60618204,-0.6212897,-0.44076738,-0.6395035,-0.60471976,-0.5913536,-0.43880928,-0.57546604,-0.49175823,-0.38550726,-0.4473684,-0.5609493,
